Total number of projects,Transaction Time,Current Time MS
8955,1,1617584681783
8956,1,1617584681784
8957,1,1617584681785
8958,1,1617584681786
8959,0,1617584681787
8960,1,1617584681787
8961,1,1617584681788
8962,1,1617584681789
8963,1,1617584681790
8964,0,1617584681791
8965,1,1617584681791
8966,1,1617584681792
8967,1,1617584681793
8968,0,1617584681794
8969,1,1617584681794
8970,1,1617584681795
8971,1,1617584681796
8972,1,1617584681797
8973,0,1617584681798
8974,1,1617584681798
8975,1,1617584681799
8976,1,1617584681800
8977,0,1617584681801
8978,1,1617584681801
8979,1,1617584681802
8980,1,1617584681803
8981,0,1617584681804
8982,1,1617584681804
8983,1,1617584681805
8984,1,1617584681806
8985,1,1617584681807
8986,0,1617584681808
8987,1,1617584681808
8988,1,1617584681809
8989,1,1617584681810
8990,0,1617584681811
8991,1,1617584681811
8992,1,1617584681812
8993,1,1617584681813
8994,0,1617584681814
8995,1,1617584681814
8996,1,1617584681815
8997,1,1617584681816
8998,1,1617584681817
8999,1,1617584681818
9000,0,1617584681819
9001,1,1617584681819
9002,1,1617584681820
9003,1,1617584681821
9004,1,1617584681822
9005,0,1617584681823
9006,1,1617584681823
9007,1,1617584681824
9008,1,1617584681825
9009,1,1617584681826
9010,1,1617584681827
9011,0,1617584681828
9012,1,1617584681828
9013,1,1617584681829
9014,1,1617584681830
9015,1,1617584681831
9016,1,1617584681832
9017,0,1617584681833
9018,1,1617584681833
9019,1,1617584681834
9020,1,1617584681835
9021,1,1617584681836
9022,0,1617584681837
9023,1,1617584681837
9024,1,1617584681838
9025,1,1617584681839
9026,1,1617584681840
9027,0,1617584681841
9028,1,1617584681841
9029,1,1617584681842
9030,1,1617584681843
9031,0,1617584681844
9032,1,1617584681844
9033,1,1617584681845
9034,1,1617584681846
9035,1,1617584681847
9036,1,1617584681848
9037,0,1617584681849
9038,1,1617584681849
9039,1,1617584681850
9040,1,1617584681851
9041,0,1617584681852
9042,1,1617584681852
9043,1,1617584681853
9044,1,1617584681854
9045,1,1617584681855
9046,0,1617584681856
9047,1,1617584681856
9048,1,1617584681857
9049,1,1617584681858
9050,0,1617584681859
9051,1,1617584681859
9052,1,1617584681860
9053,1,1617584681861
9054,1,1617584681862
9055,0,1617584681863
9056,1,1617584681863
9057,1,1617584681864
9058,1,1617584681865
9059,0,1617584681866
9060,1,1617584681866
9061,1,1617584681867
9062,1,1617584681868
9063,1,1617584681869
9064,0,1617584681870
9065,1,1617584681870
9066,1,1617584681871
9067,1,1617584681872
9068,0,1617584681873
9069,1,1617584681873
9070,1,1617584681874
9071,1,1617584681875
9072,1,1617584681876
9073,1,1617584681877
9074,0,1617584681878
9075,1,1617584681878
9076,1,1617584681879
9077,1,1617584681880
9078,1,1617584681881
9079,0,1617584681882
9080,1,1617584681882
9081,1,1617584681883
9082,1,1617584681884
9083,0,1617584681885
9084,1,1617584681885
9085,1,1617584681886
9086,1,1617584681887
9087,1,1617584681888
9088,1,1617584681889
9089,1,1617584681890
9090,0,1617584681891
9091,1,1617584681891
9092,1,1617584681892
9093,1,1617584681893
9094,0,1617584681894
9095,1,1617584681894
9096,1,1617584681895
9097,1,1617584681896
9098,1,1617584681897
9099,0,1617584681898
9100,1,1617584681898
9101,1,1617584681899
9102,1,1617584681900
9103,1,1617584681901
9104,0,1617584681902
9105,1,1617584681902
9106,1,1617584681903
9107,1,1617584681904
9108,0,1617584681905
9109,1,1617584681905
9110,1,1617584681906
9111,1,1617584681907
9112,1,1617584681908
9113,1,1617584681909
9114,1,1617584681910
9115,0,1617584681911
9116,1,1617584681911
9117,1,1617584681912
9118,1,1617584681913
9119,0,1617584681914
9120,1,1617584681914
9121,1,1617584681915
9122,1,1617584681916
9123,1,1617584681917
9124,0,1617584681918
9125,1,1617584681918
9126,1,1617584681919
9127,1,1617584681920
9128,0,1617584681921
9129,1,1617584681921
9130,1,1617584681922
9131,1,1617584681923
9132,1,1617584681924
9133,0,1617584681925
9134,1,1617584681925
9135,1,1617584681926
9136,1,1617584681927
9137,1,1617584681928
9138,0,1617584681929
9139,1,1617584681929
9140,1,1617584681930
9141,1,1617584681931
9142,1,1617584681932
9143,0,1617584681933
9144,1,1617584681933
9145,1,1617584681934
9146,1,1617584681935
9147,1,1617584681936
9148,1,1617584681937
9149,0,1617584681938
9150,1,1617584681938
9151,1,1617584681939
9152,1,1617584681940
9153,1,1617584681941
9154,0,1617584681942
9155,1,1617584681942
9156,1,1617584681943
9157,1,1617584681944
9158,1,1617584681945
9159,0,1617584681946
9160,1,1617584681946
9161,1,1617584681947
9162,1,1617584681948
9163,1,1617584681949
9164,1,1617584681950
9165,1,1617584681951
9166,0,1617584681952
9167,1,1617584681952
9168,1,1617584681953
9169,1,1617584681954
9170,1,1617584681955
9171,1,1617584681956
9172,0,1617584681957
9173,1,1617584681957
9174,1,1617584681958
9175,1,1617584681959
9176,1,1617584681960
9177,1,1617584681961
9178,0,1617584681962
9179,1,1617584681962
9180,1,1617584681963
9181,1,1617584681964
9182,1,1617584681965
9183,1,1617584681966
9184,1,1617584681967
9185,1,1617584681968
9186,0,1617584681969
9187,1,1617584681969
9188,1,1617584681970
9189,1,1617584681971
9190,12,1617584681972
9191,2,1617584681984
9192,1,1617584681986
9193,1,1617584681987
9194,1,1617584681988
9195,1,1617584681989
9196,1,1617584681990
9197,1,1617584681991
9198,0,1617584681992
9199,1,1617584681992
9200,1,1617584681993
9201,1,1617584681994
9202,1,1617584681995
9203,1,1617584681996
9204,1,1617584681997
9205,1,1617584681998
9206,1,1617584681999
9207,1,1617584682000
9208,1,1617584682001
9209,1,1617584682002
9210,1,1617584682003
9211,1,1617584682004
9212,1,1617584682005
9213,1,1617584682006
9214,1,1617584682007
9215,1,1617584682008
9216,0,1617584682009
9217,1,1617584682009
9218,1,1617584682010
9219,1,1617584682011
9220,1,1617584682012
9221,2,1617584682013
9222,1,1617584682015
9223,1,1617584682016
9224,1,1617584682017
9225,2,1617584682018
9226,1,1617584682020
9227,3,1617584682021
9228,3,1617584682024
9229,2,1617584682027
9230,1,1617584682029
9231,2,1617584682030
9232,1,1617584682032
9233,2,1617584682033
9234,7,1617584682035
9235,3,1617584682042
9236,2,1617584682045
9237,2,1617584682047
9238,1,1617584682049
9239,2,1617584682050
9240,1,1617584682052
9241,2,1617584682053
9242,1,1617584682055
9243,2,1617584682056
9244,1,1617584682058
9245,2,1617584682059
9246,1,1617584682061
9247,2,1617584682062
9248,1,1617584682064
9249,1,1617584682065
9250,1,1617584682066
9251,2,1617584682067
9252,1,1617584682069
9253,1,1617584682070
9254,1,1617584682071
9255,1,1617584682072
9256,2,1617584682073
9257,1,1617584682075
9258,1,1617584682076
9259,1,1617584682077
9260,2,1617584682078
9261,1,1617584682080
9262,1,1617584682081
9263,1,1617584682082
9264,1,1617584682083
9265,1,1617584682084
9266,1,1617584682085
9267,1,1617584682086
9268,1,1617584682087
9269,1,1617584682088
9270,1,1617584682089
9271,1,1617584682090
9272,1,1617584682091
9273,1,1617584682092
9274,1,1617584682093
9275,1,1617584682094
9276,1,1617584682095
9277,1,1617584682096
9278,0,1617584682097
9279,1,1617584682097
9280,1,1617584682098
9281,1,1617584682099
9282,1,1617584682100
9283,0,1617584682101
9284,1,1617584682101
9285,1,1617584682102
9286,0,1617584682103
9287,1,1617584682103
9288,1,1617584682104
9289,0,1617584682105
9290,1,1617584682105
9291,1,1617584682106
9292,0,1617584682107
9293,1,1617584682107
9294,1,1617584682108
9295,0,1617584682109
9296,1,1617584682109
9297,1,1617584682110
9298,0,1617584682111
9299,1,1617584682111
9300,0,1617584682112
9301,1,1617584682112
9302,1,1617584682113
9303,1,1617584682114
9304,0,1617584682115
9305,1,1617584682115
9306,0,1617584682116
9307,1,1617584682116
9308,0,1617584682117
9309,1,1617584682117
9310,0,1617584682118
9311,1,1617584682118
9312,0,1617584682119
9313,0,1617584682119
9314,1,1617584682119
9315,1,1617584682120
9316,0,1617584682121
9317,1,1617584682121
9318,0,1617584682122
9319,1,1617584682122
9320,0,1617584682123
9321,1,1617584682123
9322,0,1617584682124
9323,0,1617584682124
9324,1,1617584682124
9325,0,1617584682125
9326,1,1617584682125
9327,0,1617584682126
9328,1,1617584682126
9329,0,1617584682127
9330,0,1617584682127
9331,1,1617584682127
9332,0,1617584682128
9333,1,1617584682128
9334,0,1617584682129
9335,1,1617584682129
9336,0,1617584682130
9337,0,1617584682130
9338,1,1617584682130
9339,0,1617584682131
9340,1,1617584682131
9341,0,1617584682132
9342,1,1617584682132
9343,0,1617584682133
9344,0,1617584682133
9345,1,1617584682133
9346,0,1617584682134
9347,1,1617584682134
9348,0,1617584682135
9349,0,1617584682135
9350,1,1617584682135
9351,0,1617584682136
9352,1,1617584682136
9353,0,1617584682137
9354,1,1617584682137
9355,0,1617584682138
9356,1,1617584682138
9357,0,1617584682139
9358,0,1617584682139
9359,1,1617584682139
9360,0,1617584682140
9361,1,1617584682140
9362,0,1617584682141
9363,1,1617584682141
9364,0,1617584682142
9365,1,1617584682142
9366,0,1617584682143
9367,0,1617584682143
9368,1,1617584682143
9369,0,1617584682144
9370,1,1617584682144
9371,0,1617584682145
9372,1,1617584682145
9373,0,1617584682146
9374,1,1617584682146
9375,0,1617584682147
9376,1,1617584682147
9377,0,1617584682148
9378,1,1617584682148
9379,0,1617584682149
9380,1,1617584682149
9381,0,1617584682150
9382,0,1617584682150
9383,1,1617584682150
9384,0,1617584682151
9385,1,1617584682151
9386,0,1617584682152
9387,0,1617584682152
9388,0,1617584682153
9389,0,1617584682153
9390,1,1617584682153
9391,0,1617584682154
9392,1,1617584682154
9393,0,1617584682155
9394,0,1617584682155
9395,1,1617584682155
9396,0,1617584682156
9397,1,1617584682156
9398,0,1617584682157
9399,1,1617584682157
9400,0,1617584682158
9401,1,1617584682158
9402,0,1617584682159
9403,0,1617584682159
9404,1,1617584682159
9405,0,1617584682160
9406,1,1617584682160
9407,0,1617584682161
9408,1,1617584682161
9409,0,1617584682162
9410,0,1617584682162
9411,1,1617584682162
9412,0,1617584682163
9413,1,1617584682163
9414,0,1617584682164
9415,1,1617584682164
9416,0,1617584682165
9417,0,1617584682165
9418,1,1617584682165
9419,0,1617584682166
9420,1,1617584682166
9421,0,1617584682167
9422,1,1617584682167
9423,0,1617584682168
9424,1,1617584682168
9425,0,1617584682169
9426,0,1617584682169
9427,1,1617584682169
9428,0,1617584682170
9429,1,1617584682170
9430,0,1617584682171
9431,1,1617584682171
9432,0,1617584682172
9433,0,1617584682172
9434,1,1617584682172
9435,0,1617584682173
9436,1,1617584682173
9437,0,1617584682174
9438,1,1617584682174
9439,0,1617584682175
9440,0,1617584682175
9441,1,1617584682175
9442,0,1617584682176
9443,1,1617584682176
9444,0,1617584682177
9445,1,1617584682177
9446,0,1617584682178
9447,1,1617584682178
9448,0,1617584682179
9449,0,1617584682179
9450,1,1617584682179
9451,0,1617584682180
9452,1,1617584682180
9453,0,1617584682181
9454,1,1617584682181
9455,0,1617584682182
9456,0,1617584682182
9457,1,1617584682182
9458,0,1617584682183
9459,1,1617584682183
9460,0,1617584682184
9461,1,1617584682184
9462,0,1617584682185
9463,1,1617584682185
9464,0,1617584682186
9465,1,1617584682186
9466,0,1617584682187
9467,1,1617584682187
9468,0,1617584682188
9469,0,1617584682188
9470,1,1617584682188
9471,0,1617584682189
9472,1,1617584682189
9473,0,1617584682190
9474,1,1617584682190
9475,0,1617584682191
9476,0,1617584682191
9477,1,1617584682191
9478,0,1617584682192
9479,1,1617584682192
9480,0,1617584682193
9481,1,1617584682193
9482,0,1617584682194
9483,1,1617584682194
9484,0,1617584682195
9485,0,1617584682195
9486,1,1617584682195
9487,0,1617584682196
9488,1,1617584682196
9489,0,1617584682197
9490,1,1617584682197
9491,0,1617584682198
9492,1,1617584682198
9493,0,1617584682199
9494,0,1617584682199
9495,1,1617584682199
9496,0,1617584682200
9497,1,1617584682200
9498,0,1617584682201
9499,1,1617584682201
9500,0,1617584682202
9501,0,1617584682202
9502,1,1617584682202
9503,0,1617584682203
9504,1,1617584682203
9505,0,1617584682204
9506,1,1617584682204
9507,0,1617584682205
9508,0,1617584682205
9509,1,1617584682205
9510,0,1617584682206
9511,1,1617584682206
9512,0,1617584682207
9513,1,1617584682207
9514,0,1617584682208
9515,1,1617584682208
9516,0,1617584682209
9517,1,1617584682209
9518,0,1617584682210
9519,0,1617584682210
9520,1,1617584682210
9521,0,1617584682211
9522,1,1617584682211
9523,0,1617584682212
9524,1,1617584682212
9525,0,1617584682213
9526,1,1617584682213
9527,0,1617584682214
9528,1,1617584682214
9529,0,1617584682215
9530,0,1617584682215
9531,1,1617584682215
9532,0,1617584682216
9533,1,1617584682216
9534,0,1617584682217
9535,1,1617584682217
9536,0,1617584682218
9537,1,1617584682218
9538,0,1617584682219
9539,1,1617584682219
9540,0,1617584682220
9541,1,1617584682220
9542,0,1617584682221
9543,0,1617584682221
9544,1,1617584682221
9545,0,1617584682222
9546,1,1617584682222
9547,0,1617584682223
9548,1,1617584682223
9549,0,1617584682224
9550,0,1617584682224
9551,1,1617584682224
9552,0,1617584682225
9553,1,1617584682225
9554,0,1617584682226
9555,1,1617584682226
9556,0,1617584682227
9557,1,1617584682227
9558,0,1617584682228
9559,1,1617584682228
9560,0,1617584682229
9561,0,1617584682229
9562,1,1617584682229
9563,0,1617584682230
9564,1,1617584682230
9565,0,1617584682231
9566,1,1617584682231
9567,0,1617584682232
9568,1,1617584682232
9569,0,1617584682233
9570,1,1617584682233
9571,0,1617584682234
9572,0,1617584682234
9573,1,1617584682234
9574,0,1617584682235
9575,1,1617584682235
9576,0,1617584682236
9577,1,1617584682236
9578,0,1617584682237
9579,1,1617584682237
9580,1,1617584682238
9581,0,1617584682239
9582,1,1617584682239
9583,0,1617584682240
9584,0,1617584682240
9585,1,1617584682240
9586,0,1617584682241
9587,1,1617584682241
9588,0,1617584682242
9589,1,1617584682242
9590,0,1617584682243
9591,1,1617584682243
9592,0,1617584682244
9593,1,1617584682244
9594,0,1617584682245
9595,1,1617584682245
9596,0,1617584682246
9597,1,1617584682246
9598,0,1617584682247
9599,1,1617584682247
9600,0,1617584682248
9601,1,1617584682248
9602,0,1617584682249
9603,1,1617584682249
9604,0,1617584682250
9605,1,1617584682250
9606,0,1617584682251
9607,1,1617584682251
9608,0,1617584682252
9609,1,1617584682252
9610,0,1617584682253
9611,1,1617584682253
9612,0,1617584682254
9613,1,1617584682254
9614,0,1617584682255
9615,1,1617584682255
9616,0,1617584682256
9617,1,1617584682256
9618,0,1617584682257
9619,1,1617584682257
9620,0,1617584682258
9621,0,1617584682258
9622,1,1617584682258
9623,0,1617584682259
9624,1,1617584682259
9625,0,1617584682260
9626,1,1617584682260
9627,0,1617584682261
9628,0,1617584682261
9629,1,1617584682261
9630,0,1617584682262
9631,1,1617584682262
9632,0,1617584682263
9633,1,1617584682263
9634,0,1617584682264
9635,1,1617584682264
9636,0,1617584682265
9637,0,1617584682265
9638,1,1617584682265
9639,0,1617584682266
9640,1,1617584682266
9641,0,1617584682267
9642,1,1617584682267
9643,0,1617584682268
9644,1,1617584682268
9645,0,1617584682269
9646,0,1617584682269
9647,1,1617584682269
9648,0,1617584682270
9649,1,1617584682270
9650,0,1617584682271
9651,1,1617584682271
9652,0,1617584682272
9653,1,1617584682272
9654,0,1617584682273
9655,0,1617584682273
9656,1,1617584682273
9657,0,1617584682274
9658,1,1617584682274
9659,0,1617584682275
9660,1,1617584682275
9661,0,1617584682276
9662,1,1617584682276
9663,0,1617584682277
9664,0,1617584682277
9665,1,1617584682277
9666,0,1617584682278
9667,1,1617584682278
9668,0,1617584682279
9669,1,1617584682279
9670,0,1617584682280
9671,1,1617584682280
9672,0,1617584682281
9673,1,1617584682281
9674,0,1617584682282
9675,1,1617584682282
9676,0,1617584682283
9677,0,1617584682283
9678,1,1617584682283
9679,0,1617584682284
9680,1,1617584682284
9681,0,1617584682285
9682,1,1617584682285
9683,0,1617584682286
9684,1,1617584682286
9685,0,1617584682287
9686,1,1617584682287
9687,0,1617584682288
9688,0,1617584682288
9689,1,1617584682288
9690,0,1617584682289
9691,1,1617584682289
9692,0,1617584682290
9693,1,1617584682290
9694,0,1617584682291
9695,1,1617584682291
9696,0,1617584682292
9697,0,1617584682292
9698,1,1617584682292
9699,0,1617584682293
9700,1,1617584682293
9701,0,1617584682294
9702,1,1617584682294
9703,0,1617584682295
9704,1,1617584682295
9705,0,1617584682296
9706,1,1617584682296
9707,0,1617584682297
9708,0,1617584682297
9709,1,1617584682297
9710,0,1617584682298
9711,1,1617584682298
9712,0,1617584682299
9713,1,1617584682299
9714,0,1617584682300
9715,1,1617584682300
9716,0,1617584682301
9717,1,1617584682301
9718,0,1617584682302
9719,1,1617584682302
9720,0,1617584682303
9721,1,1617584682303
9722,0,1617584682304
9723,0,1617584682304
9724,1,1617584682304
9725,0,1617584682305
9726,1,1617584682305
9727,0,1617584682306
9728,1,1617584682306
9729,1,1617584682307
9730,0,1617584682308
9731,1,1617584682308
9732,0,1617584682309
9733,1,1617584682309
9734,0,1617584682310
9735,1,1617584682310
9736,0,1617584682311
9737,1,1617584682311
9738,1,1617584682312
9739,0,1617584682313
9740,1,1617584682313
9741,0,1617584682314
9742,1,1617584682314
9743,1,1617584682315
9744,0,1617584682316
9745,1,1617584682316
9746,1,1617584682317
9747,0,1617584682318
9748,1,1617584682318
9749,0,1617584682319
9750,1,1617584682319
9751,1,1617584682320
9752,0,1617584682321
9753,1,1617584682321
9754,0,1617584682322
9755,1,1617584682322
9756,1,1617584682323
9757,0,1617584682324
9758,1,1617584682324
9759,0,1617584682325
9760,1,1617584682325
9761,1,1617584682326
9762,0,1617584682327
9763,1,1617584682327
9764,0,1617584682328
9765,1,1617584682328
9766,0,1617584682329
9767,1,1617584682329
9768,0,1617584682330
9769,1,1617584682330
9770,1,1617584682331
9771,1,1617584682332
9772,0,1617584682333
9773,1,1617584682333
9774,0,1617584682334
9775,1,1617584682334
9776,0,1617584682335
9777,1,1617584682335
9778,0,1617584682336
9779,1,1617584682336
9780,1,1617584682337
9781,1,1617584682338
9782,0,1617584682339
9783,1,1617584682339
9784,0,1617584682340
9785,1,1617584682340
9786,0,1617584682341
9787,1,1617584682341
9788,0,1617584682342
9789,1,1617584682342
9790,0,1617584682343
9791,1,1617584682343
9792,0,1617584682344
9793,1,1617584682344
9794,0,1617584682345
9795,1,1617584682345
9796,0,1617584682346
9797,1,1617584682346
9798,0,1617584682347
9799,1,1617584682347
9800,0,1617584682348
9801,1,1617584682348
9802,0,1617584682349
9803,1,1617584682349
9804,0,1617584682350
9805,1,1617584682350
9806,0,1617584682351
9807,0,1617584682351
9808,1,1617584682351
9809,1,1617584682352
9810,0,1617584682353
9811,1,1617584682353
9812,0,1617584682354
9813,1,1617584682354
9814,0,1617584682355
9815,0,1617584682355
9816,0,1617584682356
9817,0,1617584682356
9818,1,1617584682356
9819,0,1617584682357
9820,1,1617584682357
9821,0,1617584682358
9822,1,1617584682358
9823,0,1617584682359
9824,1,1617584682359
9825,0,1617584682360
9826,1,1617584682360
9827,0,1617584682361
